0.00141382,0.002682,1.13576,0.173946,-0.842356,0.990179,-0.546457,0.34069,0.700827,-0.281073,0.393928,0.684693,3.12462,0.4510661.13576
8.00928,24.0926,1.25322,-0.204356,-0.13826,0.998615,-0.162928,0.514177,0.65219,0.706268,0.784973,0.710626,3.43471,0.542591.25322
90.709,267.556,1.7209,-0.396385,0.0190468,-0.197961,-0.534184,0.573749,0.702917,-1,0.341615,1.45291,3.3289,0.2679881.7209
