numParticles,numIterations,Jbest,Time Elapsed,xi1,xi2,xi3,xi4,vi1,vi2,vi3,vi4,t1,deltaE,t2,
100,1000,2.370287775747713,298.182864,-0.3952443943312434,-0.3735432316469932,0.4342157482055987,-0.475449117958908,0.0758458936641178,0.03692546655463107,0.6157731864644421,0.6060974794638999,0.5324858097524072,2.568949371882761,1.837801965995306
100,1000,1.141781714724614,124.641647,-0.06190385296227886,-0.6173920788375283,0.3387832684168153,-0.7635719598269215,-0.244784685268192,-0.5244591867159962,0.2517011102965992,0.01247397398825641,0.7149115212596453,2.670501897706492,0.4268701934649683
100,1000,1.60289527835631,121.780579,-0.6452733583614775,0.2509864895664531,-0.720475481962635,0.7491638057747183,0.2969675802602841,0.1331009556320478,-0.106389931018103,-0.9459901203413695,0.7764631189887217,3.22765110241384,0.4164461614338391
100,1000,1.11282536814288,124.114145,0.004996840657046552,0.4124585788790025,0.7274337564041174,-0.06660735589069304,0.3000243505522511,-0.2604876671925686,0.05166776356860136,0.321712821493762,0.690759035265036,2.837634131202336,0.4220663328778443
100,1000,1.579360615711335,168.644518,0.582805350657449,1,1,-0.9798783558556063,-0.1099947336088489,-0.4782205997790949,0.7621776945200621,-0.3600564599860194,1.212961000636901,1.742109934816592,0.3663996150744347
100,1000,3.202533120802743,322.838649,0.2477443090443969,0.4140577750849044,-0.4693259519881592,1,1,0.1533695836392127,0.1547047505889635,-0.3001669724319903,2.417097336396041,2.853137359892279,0.01
100,1000,1.200476233512746,128.413399,-0.9092922445272413,0.419232076519601,1,-0.2152137021821014,0.4640469582042278,0.1444573217588698,-1,0.04113583498798325,0.7673971897034099,3.278540143662162,0.4330790438093359
100,1000,1.140175122408573,125.584522,-0.2431232267744723,0.104326464179691,0.3432818760059124,1,-0.3716300459958269,-0.1866488665052596,-1,0.06757730015601171,0.6829673372211195,2.481068271319128,0.457207785187454
100,1000,2.00952923457821,213.991751,0.1698556991663832,1,-0.8445810604562105,1,-1,-1,0.9999796140157493,-0.4179694074580219,1.359927881927013,0.5801009625310587,0.6496013526511973
100,1000,1.134837696321823,121.843238,0.5208168684468539,-0.3230031265832782,0.3577421713261009,-0.0602103619507534,-0.302299779569829,0.9212804207447333,-1,-0.8038327903805547,0.7210602917170824,2.490606692142401,0.4137774046047402
100,1000,1.111496923053176,121.427457,-0.2015262285728525,-0.0116536038691308,0.01636239172018359,0.3550611028291965,-0.179412779164748,-0.8707370461724592,0.5385483963985369,0.6915658123156478,0.6815762481084727,2.652001792720006,0.4299206749447033
100,1000,1.246250088448346,122.68515,-0.4537785191252307,1,-0.8666411855518057,0.335234838604886,0.2904754452288127,0.349379077204417,1,0.4807586964235747,0.6917381441006852,3.177791977117163,0.4478907721912648
100,1000,1.19791202259822,126.251049,1,-0.898283787368237,0.8824672473860595,-1,0.2223910187464689,-1,-1,-1,0.8061217533799412,2.459242299379776,0.3917902692182792
100,1000,1.384306888910898,138.65939,0.8543492981884465,-0.3078992336299108,0.143681740669535,-0.1405273673949526,0.7269766687628528,0.1706903018116295,0.8209317899386303,-0.09934349005018621,0.8606272437468063,3.12163380833977,0.5236796451640916
100,1000,1.107487737454038,123.268095,-0.5545339916534723,0.6908466473512714,0.3521504648338799,-0.6321830159094377,-0.1374511146813654,0.3818765131695978,-0.6964810618388244,-0.765036751914712,0.6950642796375076,2.842183537330264,0.4124234578165306
100,1000,1.793590221468144,191.111057,0.9963235579628767,-1,0.4957983378138399,-1,-1,0.666440621366478,1,-1,1.526037674662151,1.723866375522685,0.2675525468059932
100,1000,1.631729950083674,162.39786,-0.7894205124980248,0.770451662062595,1,0.37841028219614,1,1,-0.3630032092806788,-0.9991766717557685,0.9014327987842409,3.991364616775158,0.7302971512994336
100,1000,1.308515713994684,131.588319,-0.6329008474148465,0.298241325197138,-0.3705880294313962,-0.1179904396825363,0.5959440080239852,0.7709035095815522,-0.0331047883354991,-0.8950319379338982,0.8119209761046657,3.559952703119567,0.496594737890018
100,1000,1.128135818166287,123.504581,-0.5093359013853305,0.8184289148748183,0.2311048531131434,-0.01851577321718298,0.5327074254130696,-0.8854474030707183,0.714612858164887,0.941413785564276,0.6886733941200355,3.118904923948709,0.4394624240462518
