2.69635,7.69899,1.37109,1,0.00765153,-0.624356,1,-0.0725198,1,-0.197125,-0.0447415,0.997473,2.25495,0.3736151.37109
1.73756,5.52545,1.23511,-0.151955,-0.126636,-1,0.797005,0.673654,0.118178,0.56233,-0.368394,0.73317,3.4343,0.5019391.23511
1.71313,5.43697,1.10131,0.371753,-0.350546,-0.314064,0.914903,-0.0641311,-0.112317,-0.726515,-1,0.68789,2.59871,0.4134231.10131
2.68347,8.44383,1.51864,-0.0392841,0.209851,1,1,0.0299403,-0.769618,-0.304988,1,1.15824,1.93965,0.3604051.51864
2.51878,7.14422,1.18263,0.0302145,-0.752902,-0.367162,0.679558,-0.525338,-0.0353615,-0.753193,-0.0407552,0.716024,2.45029,0.4666051.18263
2.21694,6.91972,1.28049,0.45462,0.393082,0.166436,0.303687,0.499992,0.471591,0.35972,-0.677753,0.818529,2.8772,0.461961.28049
2.01633,6.37821,13.3116,0.598,-1,-1,0.202835,1,0.889275,1,0.918701,0.717796,2.85471,0.00113.3116
2.90239,8.14492,1.43763,0.985433,-0.23085,0.199051,0.208483,0.58052,0.269141,0.479906,1,0.982678,2.76088,0.4549521.43763
2.00156,6.12541,4.55172,-0.644395,-0.767759,0.551972,-0.385254,-0.76929,0.206691,-0.769832,-0.682983,1.06015,2.62223,0.3674514.55172
1.84361,5.8095,1.26407,-0.252055,0.0798501,-0.100214,-0.983499,-0.792098,0.33508,-0.788007,0.292142,0.747665,2.29724,0.5164061.26407
1.8166,5.76696,1.20069,-0.222617,0.109943,-1,-0.988194,-0.20418,0.48413,0.519456,-0.975385,0.823245,2.89777,0.3774451.20069
3.02741,8.62153,1.4481,-0.381599,0.0436516,-0.515636,-0.9739,-0.152188,-0.387444,0.646612,0.0937589,0.997535,2.87107,0.3491241.4481
1.59741,5.03461,1.08471,0.10361,-0.32397,-0.0737091,0.0915487,0.183768,-0.717787,0.253249,-0.576338,0.673288,2.83129,0.4114261.08471
1.97953,6.15741,1.23426,-0.585561,-0.0203473,-0.306781,-0.0222606,0.520299,-0.597913,0.962643,-0.861241,0.814398,3.31487,0.4198571.23426
2.19513,6.92574,1.31161,1,-1,-1,-1,-0.434677,-0.744985,0.534971,1,0.931491,2.3458,0.380121.31161
1.71789,4.98918,13.562,-0.0388586,-0.898872,-0.34669,-0.380507,-1,1,-1,-1,0.829695,3.04155,0.00113.562
1.85293,5.81771,1.26567,1,-0.770235,0.0802523,1,-0.479385,1,0.623211,-0.567617,0.870235,2.20772,0.3954331.26567
1.85119,5.74581,1.14955,-0.0670316,0.0250844,-0.00392468,-0.0799651,-0.303047,-0.760141,-0.70728,0.294593,0.682819,2.44919,0.4667281.14955
2.64208,8.22003,1.59815,-0.143068,0.757489,0.898825,0.320796,0.934609,0.309378,0.575063,-0.287695,0.950253,3.49126,0.6478981.59815
1.65797,5.2758,6.88694,0.09366,0.84337,0.303936,0.702252,0.0183374,0.600137,0.785313,-0.926986,0.774778,2.59206,0.2641176.88694
1.49933,4.72277,13.443,0.259736,-0.96423,0.616051,0.460746,-0.016065,1,0.597668,0.904547,0.674391,2.86914,0.00113.443
1.92517,6.01695,1.193,0.803576,-0.0812319,-0.562861,0.057679,0.0259744,-1,-1,0.103432,0.787175,2.35191,0.405821.193
1.8298,5.75777,1.21872,-0.452971,0.888107,0.725759,-0.0923786,-0.746038,-0.123096,0.490266,0.593483,0.709883,2.23194,0.5088361.21872
1.80599,5.63865,1.10402,-0.226248,0.987085,0.985488,-0.985093,-0.189724,1,0.278898,-0.229663,0.688841,2.72651,0.4151771.10402
4.18668,13.2018,1.92428,0.369492,-0.683728,-0.483248,-1,0.231143,1,-0.564228,-0.408504,1.77095,2.63636,0.1533331.92428
1.7323,5.49663,1.24462,-0.567577,-0.654548,1,-1,0.193583,-0.711364,0.317671,-0.689507,0.863303,3.09419,0.3813131.24462
1.96778,6.2043,1.20221,0.249178,-0.997469,-0.99588,0.176025,-0.520074,0.164067,-0.0229489,0.423129,0.783904,2.55825,0.4183111.20221
4.27369,12.7868,2.2623,0.626582,-1,-0.583706,-0.807778,1,-0.209094,-0.536364,-0.509927,0.608032,2.03828,1.654272.2623
1.26253,4.04746,13.8177,-0.488334,-0.0823643,-1,1,-0.491603,-1,1,1,0.781635,3.10073,0.00113.8177
1.34967,4.23273,13.4553,0.161272,-0.0758655,-1,1,-1,-1,1,0.509636,0.673989,2.87361,0.00113.4553
2.3692,7.28962,1.439,0.326927,-1,-0.850541,-0.163087,0.759721,1,-0.756466,-1,0.949888,3.60085,0.4891121.439
2.38283,7.00424,1.19354,0.672947,-0.228921,0.055242,0.293782,-0.458105,0.203683,0.379374,1,0.773867,2.27077,0.4196711.19354
1.98063,5.85567,1.17643,0.675001,-0.314699,-0.589201,0.610468,-0.361347,-0.0569354,-0.703177,-0.787853,0.744478,2.28556,0.4319511.17643
2.20205,6.30302,1.14093,-0.349051,-0.076544,-0.341781,0.350536,-0.351569,0.251286,-0.116224,-0.336146,0.721051,2.73237,0.4198811.14093
3.80985,11.529,1.90296,0.612136,0.90599,-1,-0.836702,-0.192886,0.869883,-0.811809,0.542343,1.70593,1.77622,0.1970241.90296
2.58679,7.67559,1.13486,-0.175037,1,0.416891,-1,0.229159,1,0.0492629,-0.728493,0.686419,3.01837,0.4484411.13486
2.24488,6.64237,1.15952,-1,0.873854,1,-0.0811156,0.233493,-0.92714,-0.856175,-1,0.748061,2.95007,0.4114551.15952
4.16852,12.5128,1.92411,-0.181063,1,-0.321179,-1,-0.949488,-0.636084,-1,-1,1.57731,1.32747,0.3467911.92411
1.29938,4.04047,13.0026,0.069799,-0.636533,0.807503,-1,-0.141559,0.822789,0.672394,-0.529046,0.680472,2.91279,0.017432913.0026
2.05274,5.88479,1.14228,-0.541872,0.036659,0.163952,0.386467,-0.177703,-0.358925,0.29088,-0.353315,0.727282,2.80902,0.4149951.14228
4.40748,13.895,1.9593,-0.23708,0.503709,-0.78134,-0.791593,0.177456,0.765266,-1,-0.159212,1.78709,2.38092,0.1722071.9593
2.9827,8.94651,1.4551,-0.661177,0.199137,-0.477967,-0.55378,-0.0297155,-0.564438,-0.372648,-0.464446,1.13603,2.97117,0.3190781.4551
1.43118,4.54167,13.7168,-0.637454,1,1,-0.228953,-1,-0.373347,-1,0.10234,0.693728,2.92359,0.00113.7168
1.94559,6.04987,1.41145,0.227212,-0.610083,1,-0.747242,1,0.813087,-1,-0.821175,0.760379,3.66639,0.6510761.41145
1.92879,6.12236,1.36995,-0.786681,-0.34067,-0.463985,0.660805,0.530833,-0.669224,0.598857,-0.419163,0.980112,3.4114,0.3898411.36995
2.06962,6.39113,1.22118,-0.564084,-0.258507,-0.0163443,-0.273386,-0.16874,0.979597,-0.700138,-0.663775,0.838106,3.03163,0.3830721.22118
1.66565,5.27859,1.35517,1,-0.580351,0.69352,0.298054,-0.27479,0.367256,-0.624289,0.202529,0.970109,2.06372,0.3850631.35517
1.77892,5.54461,1.08314,0.0590101,0.104503,-0.392607,-0.279507,-0.0768766,0.546876,-0.850933,-0.556705,0.673003,2.7854,0.4101331.08314
1.38833,4.36472,13.7422,-0.507433,-0.0273963,-0.112974,0.552887,-0.883804,-0.708629,-1,-0.843777,0.732204,3.05845,0.00113.7422
1.75609,5.58705,1.1698,0.522322,-0.332589,0.0456085,-0.446469,-0.372673,-0.25576,-1,-0.495905,0.717142,2.29756,0.452661.1698
2.06256,6.48754,1.39224,-0.331339,-0.189714,-0.20465,-1,0.432433,-0.999618,-0.366736,-0.813571,1.05986,3.1342,0.3323761.39224
4.49773,13.7332,2.30541,-0.589027,-0.679764,0.804962,-0.997291,0.993176,-0.857662,-0.660064,-0.834357,1.01672,1.91676,1.288692.30541
2.60409,8.31834,1.50777,-0.343361,0.49983,-0.89749,-0.956802,0.951397,-0.201536,-1,-0.559994,1.08446,3.54071,0.4233121.50777
1.87586,5.97894,1.19398,-0.447499,0.137571,-0.401247,-1,0.0678494,-0.0273843,-0.269719,-0.0690024,0.809971,3.02309,0.3840061.19398
1.81148,5.64323,1.1589,0.175607,-0.250152,-0.198242,-0.212184,0.613364,-0.064507,0.102087,-0.550317,0.690617,3.17852,0.468281.1589
1.88892,5.99869,1.1699,0.265517,0.582442,0.520379,-0.0701409,-0.0423369,-0.457279,0.162835,-0.715378,0.761397,2.42398,0.4085061.1699
1.81421,5.75109,1.13551,-0.0971313,0.0156751,-0.789331,-0.398886,-0.382113,0.0344058,-0.283251,1,0.710391,2.63931,0.4251191.13551
1.7891,5.66601,13.4676,-0.0155922,-0.334651,-0.940794,-0.770812,-0.914899,-1,-1,1,0.922707,3.00878,0.00113.4676
2.85454,8.35136,1.50011,-0.670081,0.568599,-0.462057,-1,-0.530607,-1,0.887419,-1,1.10176,2.47747,0.3983591.50011
4.34391,13.619,12.5748,0.543307,-0.0857588,-0.655185,-1,-1,-0.105787,-1,-1,1.90195,2.25279,0.00112.5748
3.93154,11.9868,2.25178,-0.107407,0.309588,-0.678685,0.238813,0.578404,-0.607959,0.507357,-0.998832,0.627065,1.95259,1.624722.25178
1.4877,4.65758,13.4301,0.145481,-0.475259,-0.839772,1,0.994091,-1,0.0144718,0.902849,0.681074,2.92232,0.00113.4301
2.23717,7.11743,1.42588,0.53335,0.741019,0.435995,-0.283875,-0.812981,1,-0.504451,-0.000794259,0.982996,1.73974,0.4428811.42588
2.6248,8.34559,1.7055,-0.279701,-0.909735,-0.369574,0.248253,-1,-0.151086,0.198185,0.274812,1.25473,2.11003,0.450771.7055
1.52349,4.84866,1.19352,-0.460597,-0.402647,0.411417,-0.596711,-0.337263,0.397184,-0.319757,-0.361448,0.790478,2.8198,0.4030431.19352
1.02216,3.2945,14.2657,1,-0.0869397,-1,0.982928,0.772828,1,0.0925261,0.405158,0.879571,2.45773,0.00114.2657
1.89026,5.94309,1.22098,0.0785145,-1,-0.790672,0.0485782,0.215925,-0.282921,-0.795513,0.118093,0.844828,3.02004,0.3761511.22098
1.98109,5.72505,1.15608,0.432622,-0.621372,0.665648,0.79079,0.545682,-0.392508,0.117279,-0.174851,0.713574,2.92472,0.4425071.15608
2.77772,8.75505,1.84511,-0.484061,-0.414798,0.767351,-0.772651,0.11453,-0.523903,-0.620058,-0.861641,1.66641,2.871,0.1787031.84511
3.35766,10.2693,1.31594,-0.179206,-1,-0.430158,0.538498,0.754967,-0.216972,0.198027,-1,0.863297,3.48502,0.4526481.31594
2.34177,7.13286,1.18487,-0.163,-0.582295,-0.391271,-0.413114,0.26824,-0.439128,-0.192633,-1,0.796639,3.06172,0.3882341.18487
2.52209,7.76398,1.43225,0.722675,0.470253,-0.279861,-0.0716178,0.794113,0.59346,-0.545644,-0.93217,0.916305,3.04322,0.5159451.43225
1.98978,6.11925,1.18615,0.071073,1,-1,1,0.65731,-0.544264,0.640622,0.625271,0.715825,3.0399,0.4703291.18615
3.17424,9.8662,1.68142,0.704029,-0.320707,-1,-0.294066,-0.507099,-0.658859,-0.746182,0.559639,1.43092,2.12676,0.2505031.68142
4.04305,12.6269,12.4891,1,-0.184512,-1,-1,0.878688,-0.678805,1,-0.402313,1.80541,2.29161,0.00112.4891
2.4135,7.48574,1.11548,0.0229853,1,-0.330136,-0.00784676,-0.329543,0.702244,-0.441908,-0.341171,0.697336,2.52577,0.4181391.11548
2.51735,7.68619,1.14478,0.223776,0.091558,0.5401,0.993472,-0.0134288,-0.918011,0.169524,-0.825483,0.726614,2.43943,0.4181681.14478
2.23586,6.93953,1.26939,-0.483281,-0.433924,0.168147,-0.55934,0.486871,-0.00879169,-1,0.323878,0.861999,3.31429,0.407391.26939
2.18017,6.71557,1.11569,-0.229816,0.140209,-0.301299,-0.86449,-0.0921066,-0.516517,0.683695,-1,0.705822,2.79496,0.4098661.11569
2.28391,7.21211,1.39438,0.3068,0.937591,-0.212916,0.179008,0.792318,0.324936,0.0722129,-0.182403,0.85284,3.14103,0.5415391.39438
2.31353,7.22292,1.29217,-0.696207,0.482612,-0.970674,-0.0504448,0.360124,0.997401,-0.615239,0.142194,0.86434,3.41083,0.427831.29217
1.76435,5.5888,1.14413,-0.380692,1,0.325773,-0.7398,-0.700162,0.957294,-0.740171,0.999818,0.685355,2.45015,0.4587771.14413
1.45208,4.55257,13.572,-0.347093,0.913252,-0.312301,0.214496,-0.11809,0.9448,-0.621126,-1,0.67307,2.91357,0.00113.572
2.22091,7.00354,1.61593,-0.367094,-0.551569,-1,0.573794,0.960561,-0.271501,-0.311927,1,1.18956,3.77255,0.4263641.61593
2.35205,7.31579,1.2516,0.20695,-0.997719,-0.482427,-0.746272,0.0450127,1,-0.0709444,-0.996019,0.883303,3.05573,0.36831.2516
2.03433,6.4903,1.39412,-0.478494,-0.973359,1,-1,0.58128,-0.830596,-0.885633,0.387223,1.03019,3.32576,0.3639361.39412
1.77816,5.62885,1.33666,-0.642066,-0.943677,0.766359,-0.177476,-0.524294,0.836952,0.265306,0.437749,0.952741,2.88657,0.3839231.33666
1.97417,6.18551,1.17389,-0.140517,0.18185,-0.656576,-0.141403,-0.351628,-0.661318,-0.703817,-0.433864,0.700332,2.45185,0.4735541.17389
2.19951,6.82019,1.3025,-0.926241,0.630572,1,1,-1,1,-0.220746,-1,0.780819,2.26586,0.5216791.3025
3.66333,11.5172,2.21131,0.0963216,1,-0.189078,-0.227792,0.246686,0.751239,0.554568,1,0.632834,2.75212,1.578472.21131
2.53391,7.26534,1.12106,0.371398,-0.597483,0.391934,0.619735,0.346059,-0.266502,0.779421,0.661101,0.692081,2.91991,0.4289841.12106
1.70927,5.41548,1.17972,0.125043,-0.319519,1,0.400743,0.782872,-1,1,0.527541,0.697927,3.13941,0.4817971.17972
2.22762,7.06565,1.2455,-0.223398,0.922205,0.780121,0.655033,0.791343,-0.927412,1,0.842207,0.761048,3.06372,0.4844521.2455
8.50237,26.8902,2.35459,0.5469,0.100605,0.994163,0.619955,0.623295,0.619028,0.922425,0.477022,2.32473,2.82887,0.0298652.35459
1.59908,5.09995,1.08631,-0.0865914,-0.451266,0.743793,0.343354,0.202306,-0.646608,-0.263017,-0.341856,0.671992,2.85925,0.4143181.08631
2.42456,7.66512,1.52143,0.517589,-0.602378,1,0.850753,-1,0.0545869,-0.722549,0.636234,0.901656,1.43193,0.6197721.52143
2.51173,7.90499,2.6829,-0.42948,0.391317,-0.875357,-0.352461,-1,-0.338062,-0.629097,-0.0870257,1.05679,1.63531,0.6361222.6829
1.93928,6.10898,1.34485,-0.212604,0.116061,-0.470769,0.506839,0.950822,0.0463265,-0.406063,0.792013,0.744452,3.63915,0.6003961.34485
2.66908,8.44003,1.44474,0.293994,0.186787,1,0.438249,-0.546953,-0.662682,-0.772434,-0.722724,0.892951,1.64782,0.5517871.44474
2.02384,6.43192,1.38089,-0.0516247,-0.829423,0.125556,-1,-0.913152,1,-0.923501,-1,0.918689,2.33303,0.4622011.38089
1.93564,6.08757,1.15869,-0.991636,0.852942,0.873745,1,-0.0940567,1,0.183767,-1,0.750575,3.00082,0.4081151.15869
1.98462,6.26899,1.25219,-0.497956,1,0.250917,0.457002,-1,0.722974,0.454538,-0.794667,0.720398,2.16045,0.5317961.25219
2.04245,6.4006,1.36849,-0.906655,0.830238,-0.751094,-0.454458,0.823321,-0.496847,-0.253242,-0.230646,0.916622,3.54967,0.4518731.36849
1.73516,5.50455,1.09774,-0.111674,0.469207,0.307898,-0.828453,0.399571,-0.414835,-0.450429,-0.181727,0.67161,2.96303,0.4261311.09774
1.88898,6.04663,1.21312,-0.998258,0.9802,0.986402,-0.954931,0.697845,-0.995207,0.45972,0.978891,0.762707,3.33357,0.4504161.21312
4.9693,14.7691,2.24391,-0.847407,0.108504,-0.593035,-0.398659,-0.533439,0.267673,0.596797,1,2.14815,2.57974,0.09576562.24391
1.31629,4.18509,13.8844,-0.537094,-0.412726,0.242135,0.152759,0.465021,-0.764745,0.0289972,-0.469608,0.78611,3.11402,0.00113.8844
3.69822,11.5609,2.16265,0.363654,-0.131817,-1,-0.567399,1,-1,0.329013,-1,0.626259,2.21715,1.536392.16265
2.39744,7.35819,1.2607,-0.896516,0.636281,1,-1,1,-0.911357,-1,-1,0.773426,3.4394,0.4872721.2607
2.45135,7.69312,1.32197,1,-0.786389,-1,-0.417657,0.420955,1,0.985054,1,0.82399,3.25161,0.4979851.32197
1.88986,5.88934,1.24107,0.124584,-1,1,-1,0.609271,0.97945,-0.566562,-1,0.725808,3.42505,0.5152651.24107
2.82737,8.45179,1.42738,0.489965,-1,-0.239108,-1,0.476503,0.00873285,0.410698,-0.48306,1.09423,3.12143,0.3331571.42738
3.40586,10.7184,1.62136,0.4512,-0.10872,-0.840842,-0.576876,0.474538,0.0404579,-0.430083,-0.095056,1.37234,2.87662,0.2490281.62136
2.15037,6.74182,1.4209,0.20011,0.594292,0.438604,-0.634547,0.936811,0.0375596,0.580385,-0.108051,0.801637,3.4674,0.6192611.4209
2.21608,6.84595,1.10205,0.250738,0.299179,0.0435248,-0.399709,-0.060414,0.429296,-0.485874,-0.594752,0.693287,2.66102,0.4087591.10205
1.72867,5.41541,1.08177,0.00302637,-0.216468,0.464925,-0.118371,-0.0260643,0.205939,0.0842411,-0.403061,0.66995,2.81441,0.4118181.08177
1.85772,5.84883,1.11574,-0.315189,1,1,-0.891843,0.235892,0.515335,-1,1,0.687902,2.93802,0.4278371.11574
1.73057,5.48007,1.22673,-0.0685195,-0.999919,-0.784999,0.514998,0.0160311,-0.999543,0.344433,-0.695086,0.849321,2.86873,0.377411.22673
1.86122,5.86899,1.24302,0.341861,0.172499,-0.239962,1,1,-1,-0.255351,-0.520123,0.743119,3.06471,0.4999031.24302
1.81578,5.77844,1.30267,0.329767,0.60193,0.218907,0.604372,-0.721877,0.606082,-0.210836,0.197877,0.848673,1.96675,0.4539921.30267
1.78544,5.54153,1.17645,-0.500978,0.134522,-0.592788,1,0.318666,1,-1,-0.227616,0.735789,3.27577,0.4406621.17645
2.39213,7.51964,1.364,0.226396,-1,-0.648906,-0.316508,-1,1,-0.710673,0.4036,0.891912,2.26312,0.4720871.364
1.71916,5.3558,1.26861,1,-0.564284,-1,0.561979,-0.836312,1,-1,1,0.813186,2.06237,0.4554221.26861
2.43985,7.61319,1.41813,1,1,-0.705058,-0.569784,0.193971,0.278834,0.518668,0.896698,1.05752,2.35823,0.3606111.41813
2.27379,7.02503,1.35137,-0.872971,-0.0468033,0.0652239,-0.172217,-0.273762,-0.626564,-0.388563,-0.605292,0.948217,2.82604,0.4031481.35137
1.93998,6.06547,1.34911,-1,0.0878639,0.694537,-0.5524,0.454281,0.860246,-0.98404,0.45497,0.911706,3.5286,0.4374041.34911
1.98003,6.2206,1.364,-0.775124,0.313573,0.602431,-0.181463,0.980133,-0.18262,0.0281326,-0.357261,0.801277,3.68658,0.562721.364
3.87563,12.1424,2.08646,0.787674,-0.050689,-0.264636,0.59377,0.377118,-0.277486,-1,-1,0.863893,1.42693,1.222572.08646
2.29667,7.11973,1.39223,-0.364509,-0.354752,0.301549,-0.691971,-0.621146,-0.428775,-0.999977,-0.948924,0.827532,2.17242,0.5647011.39223
2.07469,6.33526,1.16082,-0.198563,0.406199,-0.179149,-0.12073,-0.722728,0.54272,-0.0538584,0.349289,0.687958,2.40619,0.4728641.16082
1.8271,5.76318,1.23812,-0.794848,0.704149,-1,0.739491,0.386853,1,-1,-0.148525,0.791796,3.38453,0.4463231.23812
1.82938,5.84611,1.17934,-0.0342236,-1,1,1,0.354658,0.658418,1,0.598008,0.694793,3.27113,0.4845431.17934
1.94359,6.05485,1.08498,-0.0419458,0.377056,0.307879,-0.349202,0.0083365,-0.326144,0.178999,0.0397114,0.671241,2.71902,0.4137361.08498
1.68269,5.36001,1.23488,-1,0.41913,0.20645,-0.0415507,0.248092,-0.357336,0.132221,-0.0432307,0.838415,3.19676,0.3964681.23488
1.756,5.51015,1.23407,0.957006,-0.613028,-0.221806,0.787641,-0.329923,0.177447,-0.661623,0.174922,0.829481,2.229,0.4045871.23407
2.32377,7.39585,1.41004,1,-1,0.648207,1,-0.314604,-1,-1,-0.64582,0.948318,1.78393,0.4617171.41004
4.97111,15.173,3.41258,0.871728,-0.643621,0.616122,0.674997,1,-0.517905,-0.71245,0.328565,2.06153,2.47402,0.1434783.41258
1.66048,5.2689,1.11787,-0.239165,-0.377509,0.96328,0.161837,-0.185601,-0.472419,-0.948616,0.634821,0.684489,2.64929,0.4333851.11787
3.78433,12.0064,1.85954,1,-1,-0.485887,-1,-0.125451,0.509338,0.975593,0.640259,1.68205,2.16746,0.1774861.85954
2.33745,7.40802,1.37015,1,0.11829,-0.887575,-1,-1,0.859689,-1,1,0.879895,1.85025,0.4902521.37015
2.98632,9.40247,1.40115,1,-0.577253,-1,-1,-0.035048,-0.679965,-0.274696,-0.294439,1.11026,2.55485,0.2908961.40115
3.89723,12.3492,2.06834,0.584588,-0.553319,-0.30117,-1,-1,-1,-0.113691,0.312818,1.79247,1.20398,0.2758692.06834
1.97648,6.21122,1.22742,-0.582326,-0.110685,0.142906,-0.726421,0.0163336,-0.958076,0.333301,-0.512919,0.831178,2.92713,0.3962391.22742
2.14907,6.83382,1.3301,-0.112939,-0.95508,-0.535973,0.59489,-0.762873,-0.00218346,-0.638724,1,0.839917,2.34613,0.4901811.3301
1.31322,4.15864,13.4831,0.369611,-0.442353,-0.423915,1,0.0659694,0.572412,1,0.388271,0.683941,2.80343,0.00113.4831
1.9646,6.14872,1.11524,0.218052,-1,-0.635294,0.535633,-0.176217,0.133092,-0.289552,0.892842,0.713313,2.77415,0.4019251.11524
2.78374,8.8345,1.54119,-0.295852,0.37268,-0.842684,-0.611282,-0.130304,0.203691,-0.640627,-0.24034,1.27515,2.78059,0.2660341.54119
1.68037,5.38093,1.1005,0.341078,-0.441869,-0.690735,-0.0790655,0.0240443,-0.572314,-1,-0.351098,0.688206,2.67522,0.4122991.1005
2.78291,8.67593,1.20725,1,-1,-1,-1,-0.0275365,-1,-1,-1,0.823092,2.51627,0.3841591.20725
2.58714,8.0767,1.53469,0.299441,-1,-1,0.505584,-0.921302,-0.350722,0.00900024,-1,0.90804,1.75396,0.626651.53469
2.28676,7.07904,1.10387,0.0249558,-0.896304,0.373537,-0.0145937,0.0417976,0.490237,0.0366002,-0.988268,0.696625,2.95938,0.4072461.10387
1.74408,5.41022,1.10398,0.322444,-0.957902,-0.307278,-0.163586,0.0756221,0.233298,-0.551637,0.586641,0.702583,2.89778,0.4014011.10398
2.13882,6.62222,9.99036,0.1366,-0.918331,-0.296643,-0.779876,0.333459,-0.0900003,0.995674,-0.0680042,1.01326,3.00357,0.1067669.99036
2.25044,6.93874,14.3955,-1,-0.306411,1,0.997998,-1,1,-0.672357,0.62786,0.832692,3.16358,0.00114.3955
3.25975,10.0783,1.67371,-1,-1,1,1,1,1,-1,-1,1.047,4.12479,0.6267091.67371
3.28222,10.3391,1.57995,0.0969241,-0.122285,-0.255424,-0.986598,-0.403253,-0.521212,0.725349,0.707294,1.30987,2.39545,0.2700861.57995
1.72232,5.42193,1.09233,-0.300615,0.454171,-0.267898,0.0114938,-0.202877,0.612011,-0.330726,-0.340461,0.679198,2.80661,0.4131311.09233
2.16359,6.77151,1.29804,-0.155302,0.0372215,1,0.727451,0.720676,0.658561,-0.401948,0.32488,0.730149,3.41837,0.5678941.29804
6.00864,18.5223,2.13991,0.977039,-0.930121,-0.983828,-1,-0.0623756,-0.919914,-0.686275,-0.980507,2.05165,2.1729,0.08825972.13991
2.25435,7.05031,1.22793,0.148569,-1,0.916284,-1,0.594372,0.490721,0.0538216,0.575659,0.723097,3.39088,0.5048321.22793
4.10499,11.4686,1.61472,-0.969988,0.961577,0.696797,-0.291181,-0.68337,-0.55823,-0.510317,-1,0.864378,1.67866,0.7503461.61472
1.61278,5.05499,14.2894,-1,0.985249,-1,0.173394,-0.477489,-1,-1,1,0.85118,3.16973,0.00114.2894
2.51402,7.6099,1.41316,-0.27423,-0.999558,0.378924,0.259129,-0.81747,-0.999955,0.999206,0.999892,0.84768,2.12635,0.565481.41316
10.8178,30.8571,2.43243,0.557268,0.514256,0.0548185,0.743035,-0.331481,-1,0.695992,1,2.41949,3.99712,0.01294032.43243
6.64877,16.8428,1.42635,0.627887,0.156082,0.614174,0.375144,0.316703,0.480077,-0.22008,1,1.02163,2.4016,0.4047211.42635
1.71133,5.46762,1.10331,0.0677224,-0.491012,-0.257264,0.0574457,0.250755,0.0791596,-0.113373,-1,0.68786,2.99681,0.415451.10331
1.79169,5.6198,1.14099,0.65118,-0.981076,-0.341681,0.360961,0.440597,-0.0285082,-0.250666,0.0174913,0.712862,2.97591,0.4281251.14099
2.53882,7.93292,1.46794,0.642188,-0.829982,-0.675687,-0.975798,0.868393,0.345147,0.159335,-0.527324,0.986296,3.54564,0.4816431.46794
1.55888,4.93301,1.21652,0.049898,0.575419,-1,-0.150253,0.95894,-1,0.653672,0.0849284,0.699827,3.29753,0.5166911.21652
2.10311,6.59869,1.26147,-0.0453202,-0.737534,-0.757128,-0.202239,-0.329228,0.65819,-0.37342,-0.189998,0.888551,2.81421,0.3729141.26147
1.74358,5.5073,15.4663,-1,-0.800343,0.592337,0.404508,-0.401732,-0.952204,0.166504,-0.38215,1.05002,3.30786,0.00115.4663
2.07018,6.58888,1.34909,0.0635164,-0.891058,-0.556861,0.946724,0.933686,-0.118575,0.843391,-0.92639,0.773872,3.64164,0.5752211.34909
1.85774,5.94263,1.16004,-0.586036,0.903388,-0.607348,0.390524,-0.232611,-0.904839,-0.00914942,-1,0.706993,2.58351,0.4530511.16004
2.51302,7.33117,1.19079,-1,0.405356,1,0.46785,0.480763,-1,0.0899935,-1,0.774795,3.1588,0.4159941.19079
