Num Particles,Num Iterations,Wall elapsed (s),CPU Elapsed (s),JBest,xi1,xi2,xi3,xi4,vi1,vi2,vi3,vi4,t1,deltaE,t2
120,500,3.6195781230926514,11.2137039999999999,1.1015057887581305,0.0893490371589403,0.0024852658192436,-1.0000000000000000,0.3012743709144071,0.4544043222636390,-0.6657667720953201,-0.7036512347003039,-0.5415354659212914,0.6798330909520628,2.9680466819088140,0.4216726978060678
120,500,6.2735199928283691,19.3199240000000003,1.3358914957340484,0.7815857243128586,0.0483928671825142,-1.0000000000000000,-0.5492425654765235,0.6411379280977318,0.6384242855890712,0.2883069555002620,0.4794445946511851,0.8086655298086738,3.2606893205300240,0.5272259659253746
120,500,6.2046380043029785,19.2635039999999975,1.3472501182334009,-0.4183904310880132,-0.0970917063735193,-0.1906924175488739,-0.5194088633050996,0.5508059553216988,0.7060252637690699,0.8276621081349103,0.2566042495449614,0.8329957830044374,3.6132082177147300,0.5142543352289635
120,500,6.5186579227447510,19.2210899999999967,1.8161495283421507,-0.3943544360990824,-0.3493209604856706,0.6518362277967303,-1.0000000000000000,1.0000000000000000,0.1994952100701036,1.0000000000000000,-0.1476524557751489,1.0320873864962847,4.2293004727161518,0.6735436783094152
120,500,6.5624120235443115,20.6838750000000005,1.6476393724752256,-0.0518612087575521,0.2310202210215906,-0.2965941924497439,-0.3320342678868740,0.8728701819085928,0.8513483009425094,0.5436182939863038,-0.6778029367309052,0.8786066087672001,4.1561886632238378,0.7690327637080255
120,500,4.7199821472167969,14.9620069999999998,1.3139653706231573,-0.4283060758615814,-0.2632562674991411,-0.3449132170857136,-0.5455738022674521,-0.5915685740817409,0.8034790415519171,-0.1570376120154531,0.0812494592362595,0.9243704409898092,2.7360183440065917,0.3895949296333481
120,500,12.3356459140777588,38.5620179999999948,2.1158844061204656,1.0000000000000000,1.0000000000000000,-1.0000000000000000,-1.0000000000000000,-0.9032960860267367,1.0000000000000000,-1.0000000000000000,-0.1745181186682059,1.9873715753234638,1.4518550701334638,0.1285128307970018
120,500,9.1787810325622559,29.4986159999999984,1.9416072478385211,-0.0918664982893813,0.4699072743281441,0.0555621914567919,-1.0000000000000000,-1.0000000000000000,-1.0000000000000000,-0.0251366138929966,0.4037627687935127,1.0992332599433821,0.8075967108197761,0.8423739878951392
120,500,9.4558100700378418,29.2837419999999895,1.5260781245280612,-0.0005923539556303,0.3876072292851114,-1.0000000000000000,-1.0000000000000000,-0.9316934788716434,1.0000000000000000,-0.4274872686945678,1.0000000000000000,1.1591154832878423,2.2133424051000201,0.3669626412402189
120,500,5.3697578907012939,17.2025519999999972,1.2138457221828174,-0.3302983486559543,0.2266600782703522,-1.0000000000000000,-0.2304002694955828,0.6081565960059668,-0.1336433605425116,0.1826566859151983,-0.5303148850703824,0.7646719130934668,3.3381654188167915,0.4491738090893506
120,500,4.3994410037994385,13.8069419999999923,1.3230530488960004,-0.6527874520140708,0.1600575292987029,-0.5373293197560001,-0.3600093336773887,-0.5524728086429420,0.2824985748340343,-0.2113467921189170,0.2805651783904200,0.9157539271440066,2.7056491403716501,0.4072991217519938
120,500,5.6740088462829590,18.0387080000000140,12.7710292917991151,1.0000000000000000,-1.0000000000000000,-1.0000000000000000,-0.6421424606227025,-0.3647534941496340,0.3749084708558098,-0.5445910007958199,0.3670760562392024,1.0930311654174389,2.7594799874564742,0.0010000000000000
120,500,4.0586478710174561,12.6002739999999847,1.2079400543962611,1.0000000000000000,-0.3648282765488408,-0.4282768507166207,-0.2172926475929716,-0.1716176572286648,0.0709095635342217,-0.2152304234156283,1.0000000000000000,0.8225658822442313,2.3930669962868731,0.3853741721520297
120,500,3.9605648517608643,12.1365629999999669,1.1339592297276337,0.2087401773970639,-1.0000000000000000,-1.0000000000000000,0.5673867643121955,0.0041070701186877,0.0723911926845046,-0.8130502610398989,0.8488276098514294,0.7430133513761574,2.8890184173993356,0.3909458783514763
120,500,3.9140219688415527,12.3402960000000235,1.1126883064676547,-0.0237258223685149,0.4711121141335234,-1.0000000000000000,-0.4882986924045578,-0.2785855423602379,-0.1434627315167829,-0.6087207679105756,0.2016507978943179,0.6821882429466809,2.5844990229748985,0.4305000635209739
120,500,4.3291881084442139,13.4629140000000120,1.3147811996405856,-0.1049094400170170,0.2784222707892955,-0.8941526284588597,-0.4789830286017993,-0.6001579779938783,-0.9269587679663358,-0.3043583836401539,0.4623641098329371,0.7458807203247124,2.1091773175480508,0.5689004793158732
120,500,5.8145639896392822,18.6130980000000363,1.2221071331954718,-0.7621519174888006,0.0693020263681090,-0.0585827644835105,-0.0111578450751871,0.1728134962897321,-0.8865853609644848,-0.0497146128477339,0.5550570953743398,0.8326601026889617,3.0615198912288397,0.3894470305065101
120,500,5.9135310649871826,18.2126309999999876,1.1900377871657817,0.4978310446994390,-0.2171350780800148,0.2096475229494766,0.2534379552639075,0.2967144727119833,1.0000000000000000,0.3339578452812065,-1.0000000000000000,0.7370840916009467,2.9505661114110890,0.4529536955648351
120,500,5.2491571903228760,16.2466819999999643,1.1136810638476438,0.5067375841678172,-0.4668425097466191,0.5773154395000653,-0.6479616747354640,-0.1724825775081762,0.2144853848430452,0.0851876418428450,-0.3456481271882167,0.7063290746198115,2.5718645036519483,0.4073519892278322
120,500,4.8690810203552246,15.3786070000000450,1.3499899631182735,0.6731760331793455,1.0000000000000000,-0.5613338206301300,0.0826489956748242,0.0957888544398765,0.7660051027075975,-1.0000000000000000,0.6165777202590789,0.9671228544233530,2.3340912099028794,0.3828671086949204
120,500,6.6150560379028320,20.6120510000000081,1.5887296396496162,1.0000000000000000,-0.9084435340540767,1.0000000000000000,0.2013467267219101,-1.0000000000000000,-0.5606501844963317,1.0000000000000000,0.8277935701077342,1.0202829780994835,1.3287453790129933,0.5684466615501326
120,500,5.6698040962219238,18.1409749999999690,1.3723706201830852,0.0602479436629461,1.0000000000000000,0.5008173307649413,0.0286581410019094,-1.0000000000000000,0.9452678554844040,-0.6467372245726114,-1.0000000000000000,0.8388722815694490,1.7577463015726813,0.5334983386136362
120,500,4.8671391010284424,15.2271939999999972,1.1635226099372682,-0.1975506174503648,-0.7638852578785399,-0.6192579604219760,0.7939893724254267,-0.0860679149068678,0.2880946579002256,-0.2448504664780191,0.2951711641410204,0.7732201423424137,2.9564215454947003,0.3903024675948547
120,500,4.6286480426788330,14.7229960000000233,1.1073862486414230,-0.0646048694279090,-1.0000000000000000,0.9326537398309240,-0.3226282084318123,0.1621599525213513,-0.8550875686386571,0.5098054809629066,-1.0000000000000000,0.7009882331105858,2.9025955176576166,0.4063980155308372
120,500,4.6100471019744873,14.4614879999999744,1.3106862355769529,0.2534939006970162,1.0000000000000000,0.1616201443181309,0.5065675908878714,-0.1716455866718251,0.4193203515654876,-0.6932364510402520,0.4928171239062379,0.9212358068010031,2.1759868184341529,0.3894504287759497
120,500,20.9059529304504395,65.2048609999999371,2.3357381127920327,-0.1235442392475228,0.9984896877321986,-0.1096949806806527,0.9996916010121990,1.0000000000000000,1.0000000000000000,-1.0000000000000000,1.0000000000000000,2.2812919452473732,2.8748463418908132,0.0544461675446593
120,500,5.9318890571594238,18.9280260000000453,1.1996032788318307,0.1144433128563672,0.2872735063183334,0.1761824474214711,0.4237451104711109,0.8063387060652699,-0.8036153312801728,0.7829366702503218,0.0258286683776902,0.7087287228968846,3.1324493678746670,0.4908745559349462
120,500,5.7695431709289551,18.6497899999999390,1.1231515350747319,-0.5441647408248096,0.7478435741848876,-0.4286092953486865,-0.5975093398257312,-0.1719986902746262,0.2191460547592806,-0.1178307205659692,-0.3228127816975505,0.7143363783531324,2.8488047680782991,0.4088151567215995
120,500,6.1742088794708252,19.6608609999999544,1.7382401499425446,-0.3199483184667728,1.0000000000000000,-1.0000000000000000,-1.0000000000000000,0.8522113873833788,0.9194093664438830,1.0000000000000000,-1.0000000000000000,1.1485644194544906,4.0822242637790360,0.5896757304880540
120,500,9.0775811672210693,28.3635929999999234,1.7220594433848189,0.8268731193749166,1.0000000000000000,-1.0000000000000000,-1.0000000000000000,-0.6464656214065801,0.5839016990406584,-1.0000000000000000,-1.0000000000000000,1.4824399322886106,1.8341589263405547,0.2396195110962082
120,500,5.1784679889678955,16.3038309999999456,1.1834748882421133,0.2956186341431469,0.1730065881259715,0.5826833459390978,0.7433498565109110,0.5353709400560490,-0.8811843744014000,-0.0511286199207445,0.1526578798741878,0.7591980950674060,2.7345010615589906,0.4242767931747073
120,500,3.9220499992370605,12.1327929999999924,1.1630667901622034,-0.1766445358559982,0.0684467461882911,-0.5757634233326633,0.1502559727175048,0.3517635262939309,0.6237188565270724,0.4064703549976790,-0.0038739472539036,0.7020405241961494,3.2358947579944046,0.4610262659660541
120,500,10.1937341690063477,31.6337829999999940,1.8832053791670473,0.7554408648537900,1.0000000000000000,-1.0000000000000000,-0.9996257527808673,-0.0859434995149141,1.0000000000000000,1.0000000000000000,-0.2333050848572311,1.6828552758282145,1.8756059146206334,0.2003501033388328
120,500,4.9329349994659424,15.3778720000000249,1.1476663970893710,-0.2613521583121466,-0.2228288236476474,-0.3136726136452903,0.1940512639186835,0.4866521223926064,-0.4149942392653452,0.0224578910284962,-0.6851575947371874,0.7211672077156120,3.1785960883225357,0.4264991893737590
120,500,7.9075598716735840,25.4387919999999212,1.2714670252424742,0.0313707602104047,0.3430740429906901,0.9857350927337778,0.2564441547031081,0.3710443199983833,0.9830992995696671,0.7378064703989543,1.0000000000000000,0.7484247603221019,3.1625870444341353,0.5230422649203722
