1.99184
1.24861
1.12375
1.09582
1.36452
1.2898
1.17682
1.12567
1.20594
1.37898
1.74261
1.1504
1.14201
1.43999
1.08304
1.19759
1.18076
13.3105
1.19186
1.08747
13.3902
1.27716
1.10961
1.1249
1.19108
1.0936
1.19597
1.442
1.1101
1.19627
1.156
1.13795
1.10714
1.09645
1.08999
1.40928
1.1252
1.43405
1.41056
1.85371
1.08637
1.1249
1.16291
1.37497
1.13084
1.3798
13.5754
1.22351
1.56591
1.18655
1.10523
1.38769
1.15312
1.23242
1.69386
2.39387
1.08724
1.46337
1.10818
1.09508
1.79217
1.13013
1.44974
1.10029
1.86019
1.26228
2.20567
1.28392
1.81818
1.29853
1.39564
1.09046
1.2774
2.35608
1.46397
1.09873
1.38712
1.17222
1.56145
1.1284
1.1502
2.26863
1.10117
1.28766
1.10259
1.60773
13.4259
1.56052
1.57201
1.69184
2.02657
1.59106
19.2185
2.21288
1.6721
1.56226
