13.5008
1.27372
1.32343
1.25911
1.29792
1.20734
1.8075
1.48839
1.82884
2.24218
2.27313
13.401
1.09821
2.3363
1.19727
1.4217
1.1981
1.33077
1.31898
13.131
1.474
1.60536
1.20542
1.13806
1.23857
2.17628
1.2252
1.33348
1.11877
1.18474
1.40079
