Num Particles,Num Iterations,Wall elapsed (s),CPU Elapsed (s),JBest,xi1,xi2,xi3,xi4,vi1,vi2,vi3,vi4,t1,deltaE,t2
150,1000,24.0871651172637939,24.0780740000000009,1.8219186789861190,1.0000000000000000,0.6731148266852872,-0.6409584427107368,-0.5926905003434031,0.7401835957675544,1.0000000000000000,0.8788775026375912,0.2070986801318621,1.1663761913675774,3.8446152728143299,0.6555424876185415
150,1000,12.6533098220825195,12.6526030000000027,1.1081351465909532,0.5107880428393743,-0.9999950354244924,-0.9383812086049458,0.3500826587240475,-0.0803977746324801,-0.1800065535661996,1.0000000000000000,1.0000000000000000,0.7108255366885883,2.7683622525120453,0.3973096099023650
150,1000,11.1662189960479736,11.1646789999999996,1.0823454513154518,-0.0121623948066705,0.0509730519238219,-0.0829518025449106,-0.2078762492175144,0.0146073301960553,-0.4515293967167100,0.9748585923913892,0.4805828599387722,0.6710954808512198,2.7947350694988753,0.4112499704642321
150,1000,25.2486770153045654,25.2453609999999955,1.8413830450998714,-0.1655600681067735,0.4067200955348566,0.1156631959018896,1.0000000000000000,0.1544147076979710,0.7486419050977352,-0.9999998508281481,-1.0000000000000000,1.5454166073824105,1.7830077429994340,0.2959664377174609
150,1000,19.2341759204864502,19.2336399999999941,1.6763293747616905,0.4489004733820334,0.6212307918373720,-0.4934840590596867,0.3878370588118434,-0.6862640808509936,-0.7384400913183501,-0.5619859981317492,-0.5982456419121852,0.9405398681789927,1.1860468419132781,0.7357895065826979
150,1000,15.8850867748260498,15.8828890000000058,1.1978050618150653,-0.7810083474041317,0.8387662780136075,-0.5567379244810099,-0.0063411656097858,-0.4163496621347296,-0.2334765798346099,0.3238221058233220,0.1412580709425517,0.7642130988705136,2.6908808703313962,0.4335919629445518
150,1000,13.2017230987548828,13.2008079999999950,1.2797371888989706,0.5339139857731315,0.7789006197222019,0.2048796516814677,-0.4326259745883542,0.1103615615948999,0.7193576809056170,-0.4262883672798680,1.0000000000000000,0.8775408141567871,2.4902824241762835,0.4021963747421836
150,1000,11.2020530700683594,11.1995820000000066,1.0992150987293976,-0.2359723985036542,0.1263655172873706,-0.7666254235677170,0.9425813497103834,-0.1184118596841906,0.7069057961381232,0.7315603962501467,0.3721049184511865,0.6865276514115976,2.9327754328360909,0.4126874473178000
150,1000,11.9198629856109619,11.9170230000000004,1.2952893805933834,-0.7799991520807443,0.1030533314309052,-1.0000000000000000,0.7609251703232705,-0.2171788053015978,-0.0262819851205031,0.1628768138143318,0.2735103957750313,0.9159417070519922,2.9663156113980560,0.3793476735413913
150,1000,14.6000919342041016,14.5971029999999757,1.2816853408592985,-0.9188748319398692,0.6308370922893842,-0.7739591213702990,1.0000000000000000,-0.8188667112344338,0.7538290207505379,0.5857067056207227,-0.7184551060862875,0.8206631378341819,2.5913121717645184,0.4610222030251167
150,1000,13.1379981040954590,13.1355470000000025,1.1835330184778527,0.7192892057514181,0.2715119268168503,-0.4095241572896511,-0.9728829281736310,0.2168101760868632,0.1034174313683284,0.4061268222063182,0.9704015741491039,0.7802448612827011,2.7061282735248597,0.4032881571951516
150,1000,12.6819300651550293,12.6810700000000054,1.1392048765293465,0.6979641810305482,-0.1464472642434589,-0.4755351749995316,-0.5510713612351307,-0.0357712999886891,0.6066730267894297,-0.4289607289487065,0.2082750902814422,0.7422271989171320,2.6486362094038123,0.3969776776122145
150,1000,11.7807459831237793,11.7795449999999846,1.1409520008857339,-0.7463057933695834,0.3315519776064060,0.3668984341610318,0.7981704932823513,0.0523131255263103,0.2892278356302891,-0.0501063014837244,-0.0918040945742725,0.7330854949576125,3.0330105865136749,0.4078665059281214
