numParticles,numIterations,Jbest,Time Elapsed,xi1,xi2,xi3,xi4,vi1,vi2,vi3,vi4,t1,deltaE,t2,
200,1000,1.6591,148.43,-0.55738,0.6219,-0.31968,0.045746,-0.070674,0.66418,-0.35341,-0.45893,1.2848,2.984,0.37425
200,1000,1.6526,146.27,-0.60114,0.4061,0.38183,0.044342,-0.005801,0.69928,-0.77527,-0.78553,1.2649,2.9687,0.38765
200,1000,1.8406,145.79,-0.41202,-0.67607,0.089582,0.22669,-0.5128,-0.27482,0.276,-0.31204,1.4843,2.447,0.35624
200,1000,1.7585,145.8,0.45663,0.10449,-0.43218,-0.19838,0.51336,0.25216,0.12369,0.13206,1.3674,3.4502,0.39111
200,1000,1.6525,151.05,-0.16974,0.12319,0.57286,-0.47868,-0.37655,0.34343,-0.22135,0.059018,1.2496,2.6008,0.40282
200,1000,1.756,148.05,1,-0.22052,-0.41727,0.23868,0.17177,-0.084238,-0.28037,0.50808,1.4228,2.8952,0.33329
200,1000,5.3632,341.05,0.89509,0.30839,-0.7449,-0.078882,-0.30995,-0.78415,0.27599,0.29102,1.7764,0.98392,2.5162
200,1000,1.8229,147.33,-0.67377,1,-0.52321,0.38639,1,-0.36305,-0.53543,0.58024,1.3072,3.9815,0.51569
200,1000,1.6649,146.66,0.11185,0.8887,-0.0334,-0.62034,-0.12985,-0.14155,0.058454,-1,1.2913,2.6731,0.37357
200,1000,1.7167,151.56,0.17122,-0.021012,0.14603,0.12742,0.65442,-0.084475,-0.28288,-0.59001,1.2786,3.4525,0.43806
