numParticles,numIterations,Jbest,Time Elapsed,xi1,xi2,xi3,xi4,vi1,vi2,vi3,vi4,t1,deltaE,t2,
1,1,1.084268339570392,0.11108,0.010334037697272,0.87171084610591,-1,-0.655523315207776,0.106161635720552,-0.7064777253437839,1,0.112312472895455,0.673219865317401,2.77319252067771,0.411048474252991
1,1,1.084268339570392,0.017065,0.010334037697272,0.87171084610591,-1,-0.655523315207776,0.106161635720552,-0.7064777253437839,1,0.112312472895455,0.673219865317401,2.77319252067771,0.411048474252991
1,1,1.084268339570392,0.028583,0.010334037697272,0.87171084610591,-1,-0.655523315207776,0.106161635720552,-0.7064777253437839,1,0.112312472895455,0.673219865317401,2.77319252067771,0.411048474252991
1,1,1.084268339570392,0.005998,0.010334037697272,0.87171084610591,-1,-0.655523315207776,0.106161635720552,-0.7064777253437839,1,0.112312472895455,0.673219865317401,2.77319252067771,0.411048474252991
1,1,1.084268339570392,0.021007,0.010334037697272,0.87171084610591,-1,-0.655523315207776,0.106161635720552,-0.7064777253437839,1,0.112312472895455,0.673219865317401,2.77319252067771,0.411048474252991
100,25,1.974672964522559,4.321458,0.2069544985034216,0.5124303927489123,0.6212405607774701,0.4994560261210523,0.9727827636997132,0.4836930881478433,-0.6981602853387354,-0.3328108868906452,0.9961153831634303,3.183516959627769,0.5888969859964922
100,25,3.380714863985668,3.437872,-1,1,-0.1727221605464875,0.9418884274492652,1,-1,-0.9892534585773567,-0.1854278590648245,0.784779283254897,3.494594794406783,0.4902115150634039
100,25,9.1137101580074,8.64043,1,1,-0.9681416518899224,-1,-0.2373422538298923,-0.6453925074162734,-1,1,2.35350849510423,2.33837372834237,0.01
100,25,2.637969435463586,3.382545,-1,1,1,1,-1,0.1724692532749009,0.325428563746295,-1,1.050147540410031,1.592340336323855,0.559382657898933
100,25,1.276582722504671,2.753041,-0.1578059928179365,-0.7381048141520542,0.06194695854348813,0.6663225407367044,0.7687791648595304,0.2325209363737563,-0.3048824454259797,0.2475311612542523,0.7495917347902021,3.523695099983249,0.5269909877144687
